,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Distance,TaxiIn,TaxiOut,Date,UniqueCarrier_9E,UniqueCarrier_AA,UniqueCarrier_AQ,UniqueCarrier_AS,UniqueCarrier_B6,UniqueCarrier_CO,UniqueCarrier_DL,UniqueCarrier_EV,UniqueCarrier_F9,UniqueCarrier_FL,UniqueCarrier_HA,UniqueCarrier_MQ,UniqueCarrier_NW,UniqueCarrier_OH,UniqueCarrier_OO,UniqueCarrier_UA,UniqueCarrier_US,UniqueCarrier_WN,UniqueCarrier_XE,UniqueCarrier_YV
83183,5,0.288057466041701,0.38594188253778394,0.41263291382058437,0.4123486856386232,-0.36841236081264167,-0.31727370216729783,-0.559092479882631,-0.5552207835656264,-0.5140063357847647,-0.5553538463017701,-0.34114222171302216,0.986517456797139,2008-01-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1326333,5,0.43074409404045927,0.18026179594533712,0.7668282823394632,0.5923815815998209,0.044362933421089865,0.11441233872783878,0.14748989409785557,0.7661336990455486,0.9215694436812838,0.20403941240896986,-0.15494803657104783,-0.44029045869726785,2008-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
153088,2,-1.8076523826900606,-1.919093570653431,-0.5057189952773334,-0.6742784364128919,1.79177834567722,1.7436790092030319,1.7625353203389678,-0.4797148131307022,-0.6151032216626554,1.828105449788075,-0.34114222171302216,0.7011558736982576,2008-01-29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27358,1,-0.5836686518882126,-0.5242516041069522,-0.3194925644065827,-0.40637234123253807,-0.5060041255572189,-0.27549763369357494,-0.357211801602492,-0.9138741431315168,-0.6353225988382336,-0.31545461229996813,-0.34114222171302216,-0.7256520417961492,2008-01-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1736355,6,0.6938225644131697,0.7878455000172778,0.7503965384391028,0.6974007709105197,-1.1526854198567316,-1.111019003168033,-1.0493741271343973,-0.3287028722608536,-0.2713738096778269,-0.8901772376424145,-0.5273364068549965,-0.5829712502467085,2008-12-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
956081,7,0.8810987636615399,0.63890474765723,0.6335485818143181,0.427351426968723,-0.43720824318493023,-0.31727370216729783,-0.3139516562567479,0.841639669480473,1.083324461085909,-0.4121046634086078,-0.15494803657104783,-0.6543116460214289,2008-06-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1684267,3,0.00491368860666515,0.09042451674403848,0.02374830817872256,-0.03344705674148557,-1.0013344786376968,-0.916064016957326,-0.9340137395457463,-0.6496032466092818,-0.554445090135921,-0.9436799445061257,0.5898287039968495,-0.7969924375708696,2008-11-05,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1363655,4,-0.8222228580736365,-0.791399302784498,-0.5294537364667428,-0.7021406703116487,-0.6160775373528806,-0.6236315376412658,-0.559092479882631,-0.4797148131307022,-0.5140063357847647,-0.5829681466185243,-0.34114222171302216,-0.29760966714782716,2008-08-14,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1766815,6,0.4463504439778234,0.4095832718012836,0.36881493008629007,0.23660228720031107,-1.1251670669078162,-1.0413922223784948,-0.962853836442909,-0.21544391660846715,-0.0893994150976236,-1.0213451641469968,-0.8997247771389452,-0.7256520417961492,2008-12-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1065802,1,1.3894198759071161,1.5443699564492663,1.3255075749517153,1.4946893101672527,-0.28585730196589537,-0.10839335979868334,-0.19859126866809704,-0.6496032466092818,-0.4331288270824521,-0.020326777664657843,-0.34114222171302216,-0.3689500629225475,2008-06-30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168319,2,-0.42314619538960957,-0.3587618792624547,-0.3322728096624185,-0.44709406769995186,-1.04261200806107,-0.9578400854310489,-1.0349540786858158,-0.687356231826744,-0.5948838444870773,-1.0058121202188226,-0.15494803657104783,-0.22626927137310682,2008-01-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1053771,5,0.28582798747922045,0.3623004932742843,0.9494032145656893,1.0510368165485866,0.3883423452825328,0.6296505165704211,0.5079911053123896,-0.6307267540005508,-0.33203194120456136,0.6924673492615594,0.03124614857092651,-0.5116308544719882,2008-06-06,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1658543,7,0.02274951710650993,-0.027782429573459715,0.0456573000458697,-0.052736295594471044,-0.9462977727398658,-0.9021386607994184,-0.9340137395457463,-0.2531969018259293,-0.19049630097551434,-0.8159638055411377,-0.34114222171302216,-0.15492887559838647,2008-11-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1675167,4,1.3871903973446356,1.5372775396702163,1.1429326427254891,1.263218443931427,-0.27209812549143764,-0.1780201405882215,-0.2130113171166784,-0.4985913057394332,-0.3926900727312958,-0.21190098611213998,0.21744033371290084,-0.44029045869726785,2008-11-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1551556,5,-1.4977548625052575,-1.4888202860577373,-1.0278833014443403,-1.3279693086529551,-0.20330224311914905,-0.5818554691675428,-0.5735125283312124,-0.1210614535648118,-0.6757613531893899,-0.7745423550660064,-0.5273364068549965,1.9852829976432238,2008-10-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1279381,5,1.3827314402196744,1.3788802316047688,1.13562964543644,1.1046180355846575,-0.2996164784403531,-0.27549763369357494,-0.25627146246242244,0.06770347252249893,0.11279435665815787,-0.2429670739684884,-0.34114222171302216,-0.15492887559838647,2008-08-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
856512,2,0.7473300499127041,-0.11052729199570845,0.7157073013161198,-0.25634492793153996,0.7323217571439757,0.49039695499134484,0.6666116382467845,4.692444161661612,4.662154221163241,0.49226367196509163,1.8931879999906698,-0.22626927137310682,2008-05-27,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
757011,5,0.4731041867275906,0.4214039664330334,0.37794367669760137,0.21516979958588278,-0.3959307137615571,-0.41475119527265125,-0.2706915109110038,0.06770347252249893,0.05213622513142343,-0.3275358686885481,-0.34114222171302216,-0.5829712502467085,2008-05-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1774387,6,-2.0283707603756396,-2.049121211602679,-1.4331996509865625,-1.7030378419054506,0.8423951689396375,1.1170379820971883,0.9405925587698303,-1.0082566061751723,-0.695980730364968,0.599269085692514,0.40363451885487517,-0.44029045869726785,2008-12-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
127695,7,-1.0719244570714634,-1.2098518927484416,-0.7339376605601161,-1.0493469696653872,-0.6160775373528806,-0.41475119527265125,-0.5014122860883056,-0.2909498870433914,-0.008521906395311012,-0.48114041420049325,-0.7135305919969708,-0.44029045869726785,2008-01-20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1425352,4,-0.22026364620387517,-0.1459893758909579,1.0972889096689327,1.1217640256762,2.149516934013121,2.1335889816244453,2.1374565800020826,-0.4797148131307022,-0.5746644673114991,2.3631325184251875,1.3346054445647468,0.05909231172577456,2008-08-07,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
